Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
541140,,D39MS224RQ,DSP BlackRock FMP - Series 224 - 39M- Regular - Dividend Quarterly Payout,Active,F ,10.00,INF740KA1FJ7, ,MF
541141,,D39MS224DG,DSP BlackRock FMP - Series 224 - 39M- Direct Plan - Growth,Active,F ,10.00,INF740KA1FK5, ,MF
541142,,D39MS224DQ,DSP BlackRock FMP - Series 224 - 39M- Direct Plan - Dividend Quarterly Payout,Active,F ,10.00,INF740KA1FM1, ,MF
541143,,BDL,Bharat Dynamics Ltd,Active,A ,10.00,INE171Z01018,Defence,Equity
541144,,ACTIVE,Active Clothing Co Ltd,Active,M ,10.00,INE380Z01015,Other Apparels & Accessories,Equity
541145,,H1208D39DG,HDFC FMP 1208D March 2018 (1) - Series 39 - Direct Option - Growth Option,Active,F ,10.00,INF179KB1Y02, ,MF
541146,,H1208D39DD,HDFC FMP 1208D March 2018 (1) - Series 39 - Direct Option - Normal Dividend Payout Option,Active,F ,10.00,INF179KB1Y10, ,MF
541147,,H1208D39DQ,HDFC FMP 1208D March 2018 (1) - Series 39 - Direct Option - Quarterly Dividend Payout Option,Active,F ,10.00,INF179KB1Y28, ,MF
541148,,H1208D39RG,HDFC FMP 1208D March 2018 (1) - Series 39 - Regular Option - Growth Option,Active,F ,10.00,INF179KB1Y36, ,MF
541149,,H1208D39RD,HDFC FMP 1208D March 2018 (1) - Series 39 - Regular Option - Normal Dividend Payout Option,Active,F ,10.00,INF179KB1Y44, ,MF
541150,,H1208D39RQ,HDFC FMP 1208D March 2018 (1) - Series 39 - Regular Option - Quarterly Dividend Payout Option,Active,F ,10.00,INF179KB1Y51, ,MF
541151,,RIDINGS,Ridings Consulting Engineers India Ltd,Active,M ,10.00,INE314Z01014,Consulting Services,Equity
541152,,ADVITIYA,Advitiya Trade India Ltd,Active,M ,10.00,INE705X01018,Comm.Trading  & Distribution,Equity
541153,,BANDHANBNK,Bandhan Bank Ltd,Active,A ,10.00,INE545U01014,Banks,Equity
541154,,HAL,Hindustan Aeronautics Ltd,Active,A ,10.00,INE066F01012,Aerospace,Equity
541155,,IPRU3070,ICICI Prudential Fixed Maturity Plan - Series 82 - 1136 Days Plan P - Cumulative,Active,F ,10.00,INF109KC1AJ1, ,MF
541156,,IPRU3071,ICICI Prudential Fixed Maturity Plan - Series 82 - 1136 Days Plan P - Quarterly Dividend Payout,Active,F ,10.00,INF109KC1AL7, ,MF
541157,,IPRU3072,ICICI Prudential Fixed Maturity Plan - Series 82 - 1136 Days Plan P - Half Yearly Dividend Payout,Active,F ,10.00,INF109KC1AK9, ,MF
541158,,IPRU9272,ICICI Prudential Fixed Maturity Plan - Series 82 - 1136 Days Plan P - Direct Plan Cumulative,Active,F ,10.00,INF109KC1AM5, ,MF
541159,,IPRU9273,ICICI Prudential Fixed Maturity Plan - Series 82 - 1136 Days Plan P - Direct Plan Quarterly Divide,Active,F ,10.00,INF109KC1AO1, ,MF
541160,,IPRU9274,ICICI Prudential Fixed Maturity Plan - Series 82 - 1136 Days Plan P - Direct Plan Half Yearly,Active,F ,10.00,INF109KC1AN3, ,MF
541161,,KARDA,Karda Constructions Ltd,Active,T ,2.00,INE278R01026,Realty,Equity
541162,,IDFTP144RG,IDFC FIXED TERM PLAN - Series 144 - Regular Plan - Growth Option,Active,F ,10.00,INF194KA10H7, ,MF
541163,,SANDHAR,Sandhar Technologies Ltd,Active,B ,10.00,INE278H01035,Auto Parts & Equipment,Equity
541164,,IDFTP144RH,IDFC FIXED TERM PLAN - Series 144 - Regular Plan - Half Yearly Dividend Option,Active,F ,10.00,INF194KA12H3, ,MF
541165,,IDFTP144RP,IDFC FIXED TERM PLAN - Series 144 - Regular Plan -  Periodic Dividend Option,Active,F ,10.00,INF194KA13H1, ,MF
541166,,IDFTP144DG,IDFC FIXED TERM PLAN - Series 144 - Direct Plan - Growth Option,Active,F ,10.00,INF194KA16G6, ,MF
541167,,YASHO,Yasho Industries Ltd,Active,M ,10.00,INE616Z01012,Specialty Chemicals,Equity
541168,,IPRU3086,ICICI Prudential Fixed Maturity Plan  - Series 82 - 1135 Days  Plan U - Cumulative Option,Active,F ,10.00,INF109KC1BP6, ,MF
541169,,IPRU3087,ICICI Prudential Fixed Maturity Plan  - Series 82 - 1135 Days  Plan U - Quarterly Dividend Payout O,Active,F ,10.00,INF109KC1BR2, ,MF
541170,,IPRU9288,ICICI Prudential Fixed Maturity Plan  - Series 82 - 1135 Days  Plan U -  Direct Plan Cumulative,Active,F ,10.00,INF109KC1BS0, ,MF
541171,,IPRU9290,ICICI Prudential Fixed Maturity Plan  - Series 82 - 1135 Days  Plan U - Direct Plan Half Yearly Divi,Active,F ,10.00,INF109KC1BT8, ,MF
541172,,H1147D39DG,HDFC FMP 1147D MARCH 2018(1) - SERIES 39 - Direct option - Growth Option,Active,F ,10.00,INF179KB12A7, ,MF
541173,,H1147D39DD,HDFC FMP 1147D MARCH 2018(1) - SERIES 39 - Direct Option - Normal Dividend Option,Active,F ,10.00,INF179KB13A5, ,MF
541174,,H1147D39DQ,HDFC FMP 1147D MARCH 2018(1) - SERIES 39 - Direct Option - Quarterly Dividend Option,Active,F ,10.00,INF179KB14A3, ,MF
541175,,H1147D39RG,HDFC FMP 1147D MARCH 2018(1) - SERIES 39 - Regular Option - Growth Option,Active,F ,10.00,INF179KB15A0, ,MF
541176,,H1147D39RD,HDFC FMP 1147D MARCH 2018(1) - SERIES 39 - Regular Option - Normal Dividend Option,Active,F ,10.00,INF179KB16A8, ,MF
541177,,H1147D39RQ,HDFC FMP 1147D MARCH 2018(1) - SERIES 39 - Regular Option - Quarterly Dividend Option,Active,F ,10.00,INF179KB17A6, ,MF
541178,,BENARA,Benara Bearings and Pistons Ltd,Active,M ,10.00,INE495Z01011,Other Industrial Goods,Equity
541179,,ISEC,ICICI Securities Ltd,Active,A ,5.00,INE763G01038,Other Financial Services,Equity
541180,,TFM53AA,Tata Fixed Maturity Plan Series 53 Scheme A - Regular Plan - Dividend Payout Option,Active,F ,10.00,INF277K014F3, ,MF
541181,,TFM53AC,Tata Fixed Maturity Plan Series 53 Scheme A - Direct Plan - Dividend Payout Option,Active,F ,10.00,INF277K016F8, ,MF
541182,,TFM53AB,Tata Fixed Maturity Plan Series 53 Scheme A - Regular Plan - Growth Option,Active,F ,10.00,INF277K013F5, ,MF
541183,,TFM53AD,Tata Fixed Maturity Plan Series 53 Scheme A - Direct Plan - Growth Option,Active,F ,10.00,INF277K015F0, ,MF
541184,,D39MS226RG,DSP BLACKROCK FMP - SERIES 226 - 39M - REGULAR - GROWTH,Active,F ,10.00,INF740KA1FT6, ,MF
541185,,D39MS226RR,DSP BLACKROCK FMP - SERIES 226 - 39M - REGULAR - DIVIDEND REGULAR PAYOUT,Active,F ,10.00,INF740KA1FU4, ,MF
541186,,D39MS226RQ,DSP BLACKROCK FMP - SERIES 226 - 39M - REGULAR - DIVIDEND QUARTERLY PAYOUT,Active,F ,10.00,INF740KA1FV2, ,MF
541187,,D39MS226DG,DSP BLACKROCK FMP - SERIES 226 - 39M - DIRECT - GROWTH,Active,F ,10.00,INF740KA1FW0, ,MF
541188,,D39MS226DQ,DSP BLACKROCK FMP - SERIES 226 - 39M - DIRECT - DIVIDEND QUATERLY PAYOUT,Active,F ,10.00,INF740KA1FY6, ,MF
541189,,H1145D39DG,HDFC FMP 1145D March 2018 (1) - Series 39 - Direct Option  - Growth Option,Active,F ,10.00,INF179KB18A4, ,MF
541190,,H1145D39DD,HDFC FMP 1145D March 2018 (1) - Series 39 - Direct Option  - Normal Dividend Payout  Option,Active,F ,10.00,INF179KB19A2, ,MF
541191,,H1145D39DQ,HDFC FMP 1145D March 2018 (1) - Series 39 - Direct Option  - Quarterly Dividend Payout  Option,Active,F ,10.00,INF179KB10B9, ,MF
541192,,H1145D39RG,HDFC FMP 1145D March 2018 (1) - Series 39 - Regular Option  - Growth  Option,Active,F ,10.00,INF179KB11B7, ,MF
541193,,H1145D39RD,HDFC FMP 1145D March 2018 (1) - Series 39 - Regular Option  - Normal Dividend Payout  Option,Active,F ,10.00,INF179KB12B5, ,MF
541194,,H1145D39RQ,HDFC FMP 1145D March 2018 (1) - Series 39 - Regular Option  - Quarterly Dividend Payout  Option,Active,F ,10.00,INF179KB13B3, ,MF
541195,,MIDHANI,Mishra Dhatu Nigam Ltd,Active,A ,10.00,INE099Z01011,Iron & Steel Products,Equity
541196,,LEX,Lex Nimble Solutions Ltd,Active,M ,10.00,INE860Y01019,Consulting Services,Equity
541197,,IPRU3078,ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Cumulative Option,Active,F ,10.00,INF109KC1BB6, ,MF
541198,,IPRU3079,ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Quarterly Dividend Payout OP,Active,F ,10.00,INF109KC1BD2, ,MF
541199,,IPRU3080,ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Half Yearly Dividend Option,Active,F ,10.00,INF109KC1BC4, ,MF
541200,,IPRU9280,ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Direct Plan Cumulative Option,Active,F ,10.00,INF109KC1BE0, ,MF
541201,,IPRU9281,ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Direct Plan Quarterly Dividend,Active,F ,10.00,INF109KC1BG5, ,MF
541202,,IPRU9282,ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Direct Plan Half Yearly Divide,Active,F ,10.00,INF109KC1BF7, ,MF
541203,,KTKFMP221RG,KOTAK FMP Series 221 - 1140 Days  - Regular Plan - Growth Option,Active,F ,10.00,INF174K012W6, ,MF
541204,,KTKFMP221RD,KOTAK FMP Series 221 - 1140 Days - Regular Plan - Dividend Payout Option,Active,F ,10.00,INF174K016V9, ,MF
541205,,KTKFMP221DG,KOTAK FMP Series 221 - 1140 Days -  Direct Plan Growth Option,Active,F ,10.00,INF174K017V7, ,MF
541206,,OBCL,Orissa Bengal Carrier Ltd,Active,M ,10.00,INE426Z01016,Transportation - Logistics,Equity
541207,,NXXXVIS8G,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVI SR8 DR DVP 01NV21,Active,F ,10.00,INF204KB1VN4, ,MF
541208,,NXXXVIS8Z,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVI SR8 DR GWTH 01NV21,Active,F ,10.00,INF204KB1VM6, ,MF
541209,,NXXXVIS8D,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVI SR8 RG DVP 01NV21,Active,F ,10.00,INF204KB1VL8, ,MF
541210,,NXXXVIS8X,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVI SR8 RG GWTH 01NV21,Active,F ,10.00,INF204KB1VK0, ,MF
541211,,NXXXVIS9G,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVI SR9 DR DVP 10MY21,Active,F ,10.00,INF204KB1VV7, ,MF
541212,,NXXXVIS9Z,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVI SR9 DR GWTH 10MY21,Active,F ,10.00,INF204KB1VU9, ,MF
541213,,NXXXVIS9X,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVI SR9 RG GWTH 10MY21,Active,F ,10.00,INF204KB1VS3, ,MF
541214,,IPRU3083,ICICI PRUDENTIAL FIXED MATURITY PLAN- Series 82 - 1135days Plan V- Cumulative option,Active,F ,10.00,INF109KC1BV4, ,MF
541215,,IPRU3084,ICICI PRUDENTIAL FIXED MATURITY PLAN- Series 82 - 1135days Plan V- Quarterly Dividend option,Active,F ,10.00,INF109KC1BX0, ,MF
541216,,IPRU3085,ICICI PRUDENTIAL FIXED MATURITY PLAN- Series 82 - 1135days Plan V- Half Yearly Dividend,Active,F ,10.00,INF109KC1BW2, ,MF
541217,,IPRU9285,ICICI PRUDENTIAL FIXED MATURITY PLAN- Series 82 - 1135days Plan V- Direct Plan Cumulative option,Active,F ,10.00,INF109KC1BY8, ,MF
541218,,IPRU9286,ICICI PRUDENTIAL FIXED MATURITY PLAN- Series 82 - 1135days Plan V- Quarterly Dividend Option,Active,F ,10.00,INF109KC1CA6, ,MF
541219,,IPRU3073,ICICI Prudential Fixed Maturity Plan - Series 82 - 1170 days Plan R - Cumulative Option,Active,F ,10.00,INF109KC1AV6, ,MF
541220,,IPRU3074,ICICI Prudential Fixed Maturity Plan - Series 82 - 1170 days Plan R - Quartely Dividend Option,Active,F ,10.00,INF109KC1AX2, ,MF
541221,,IPRU3075,ICICI Prudential Fixed Maturity Plan - Series 82 - 1170 days Plan R - Half Yearly Dividend Option,Active,F ,10.00,INF109KC1AW4, ,MF
541222,,IPRU9275,ICICI Prudential Fixed Maturity Plan- Series 82- 1170 days - Plan R- Direct Plan Cumulative,Active,F ,10.00,INF109KC1AY0, ,MF
541223,,KTKFMP220RG,Kotak FMP Series 220 - 1150 Days - Regular Plan - Growth Option,Active,F ,10.00,INF174K017U9, ,MF
541224,,IPRU9276,ICICI Prudential Fixed Maturity Plan- Series 82- 1170 days - Plan R - Direct Plan Quarterly Dividend,Active,F ,10.00,INF109KC1BA8, ,MF
541225,,KTKFMP220RD,Kotak FMP Series 220 - 1150 Days - Regular Plan - Dividend Option,Active,F ,10.00,INF174K018U7, ,MF
541226,,KTKFMP220DG,Kotak FMP Series 220 - 1150 Days - Direct Plan - Growth Option,Active,F ,10.00,INF174K019U5, ,MF
541227,,KTKFMP220DD,Kotak FMP Series 220 - 1150 Days - Direct Plan - Dividend Option,Active,F ,10.00,INF174K010V2, ,MF
541228,,TRL,Taylormade Renewables Ltd,Active,M ,10.00,INE459Z01017,Industrial Machinery,Equity
541229,,TFM53BA,Tata Fixed Maturity Plan Series 53 Scheme B - Regular Plan - Dividend Payout Option,Active,F ,10.00,INF277K018F4, ,MF
541230,,TFM53BC,Tata Fixed Maturity Plan Series 53 Scheme B - Direct Plan Dividend Payout Option,Active,F ,10.00,INF277K010G9, ,MF
541231,,TFM53BB,Tata Fixed Maturity Plan Series 53 Scheme B - Regular Plan - Growth Option,Active,F ,10.00,INF277K017F6, ,MF
541232,,TFM53BD,Tata Fixed Maturity Plan Series 53 Scheme B - Direct Plan - Growth Option,Active,F ,10.00,INF277K019F2, ,MF
541233,,LEMONTREE,Lemon Tree Hotels Ltd,Active,A ,10.00,INE970X01018,Hotels,Equity
541234,,H1177D39DG,HDFC FMP 1177D MARCH 2018 (1)- Series 39- Direct Option - Growth Option,Active,F ,10.00,INF179KB14B1, ,MF
541235,,KTKFMP224RG,KOTAK FMP Series 224 - 1150 Days - Regular Plan - Growth Option,Active,F ,10.00,INF174K013W4, ,MF
541236,,KTKFMP224RD,KOTAK FMP Series 224 - 1150 Days - Regular Plan - Dividend Payout Option,Active,F ,10.00,INF174K014W2, ,MF
541237,,H1177D39DD,HDFC FMP 1177D MARCH 2018 (1)- Series 39- Direct Option - Normal Dividend Option,Active,F ,10.00,INF179KB15B8, ,MF
541238,,KTKFMP224DG,KOTAK FMP Series 224 - 1150 Days - Direct Plan - Growth Option,Active,F ,10.00,INF174K015W9, ,MF
541239,,H1177D39DQ,HDFC FMP 1177D March 2018 (1) Series 39- Direct Option - Quarterly Dividend option,Active,F ,10.00,INF179KB16B6, ,MF
541240,,H1177D39RG,HDFC FMP 1177D March 2018 (1) Series 39- Direct Option - Regular Option- Growth option,Active,F ,10.00,INF179KB17B4, ,MF
541241,,H1177D39RD,HDFC FMP 1177D March 2018 (1) Series 39- Direct Option - Normal Dividend option,Active,F ,10.00,INF179KB18B2, ,MF
541242,,H1177D39RQ,HDFC FMP 1177D March 2018 (1) Series 39- Regular Option - Quarterly Dividend option,Active,F ,10.00,INF179KB19B0, ,MF
541243,,D39MS227RG,DSP BlackRock FMP - Series 227-39M - Regular Plan Growth Option,Active,F ,10.00,INF740KA1FZ3, ,MF
541244,,D39MS227RR,DSP BlackRock FMP - Series 227-39M - Regular Plan - Dividend Regular Payout Option,Active,F ,10.00,INF740KA1GA4, ,MF
541245,,D39MS227RQ,DSP BlackRock FMP - Series227-39M - Regular Plan - Dividend Quaterly Payout Option,Active,F ,10.00,INF740KA1GB2, ,MF
541246,,D39MS227DG,DSP BlackRock FMP - Series227-39M - Direct Plan - Growth Option,Active,F ,10.00,INF740KA1GC0, ,MF
541247,,D39MS227DR,DSP BlackRock FMP - Series227-39M - Direct Plan - Dividend Regular Payout Option,Active,F ,10.00,INF740KA1GD8, ,MF
541248,,KTKFMP223RG,KOTAK FMP Series 223 - 1153 Days - Regular Plan  - Growth Option,Active,F ,10.00,INF174K019V3, ,MF
541249,,KTKFMP223RD,KOTAK FMP Series 223 - 1153 Days - Regular Plan  - Dividend Payout Option,Active,F ,10.00,INF174K010W0, ,MF
541250,,KTKFMP223DG,KOTAK FMP Series 223 - 1153 Days - Direct Plan  - Growth Option,Active,F ,10.00,INF174K011W8, ,MF
541251,,KTKFMP223DD,KOTAK FMP Series 223 - 1153 Days - Direct Plan  - Dividend Payout Option,Active,F ,10.00,INF174K015V1, ,MF
541252,,ABSLRIF7RG,Aditya Birla Sun Life Resurgent India Fund - Series 7 - Regular Plan - Growth Option,Active,B ,10.00,INF209KB1NP1, ,Equity
541253,,ABSLRIF7RD,Aditya Birla Sun Life Resurgent India Fund - Series 7 - Regular Plan - Dividend Payout,Active,B ,10.00,INF209KB1NQ9, ,Equity
541254,,ABSLRIF7DG,Aditya Birla Sun Life Resurgent India Fund - Series 7 - Direct Plan - Growth Option,Active,B ,10.00,INF209KB1NR7, ,Equity
541255,,ABSLRIF7DD,Aditya Birla Sun Life Resurgent India Fund - Series 7 - Direct Plan - Dividend Payout,Active,B ,10.00,INF209KB1NS5, ,Equity
541256,,IPRU3081,ICICI Prudential Bharat Consumption Fund - Series 1 - Cumulative Option,Active,F ,10.00,INF109KC1BL5, ,MF
541257,,IPRU3082,ICICI Prudential Bharat Consumption Fund - Series 1 - Dividend Payout Option,Active,F ,10.00,INF109KC1BM3, ,MF
541258,,IPRU9283,ICICI Prudential Bharat Consumption Fund - Series 1 - Direct Cumulative Option,Active,F ,10.00,INF109KC1BN1, ,MF
541259,,IPRU9284,ICICI Prudential Bharat Consumption Fund - Series 1 - Direct Dividend Payout Option,Active,F ,10.00,INF109KC1BO9, ,MF
541260,,IPRU3092,ICICI Prudential Fixed Maturity Plan - Series 82 - 1119 days Plan X - Cumulative Option,Active,F ,10.00,INF109KC1CH1, ,MF
541261,,IPRU3093,ICICI Prudential Fixed Maturity Plan - Series 82 - 1119 days Plan X - Quarterly Dividend Option,Active,F ,10.00,INF109KC1CJ7, ,MF
541262,,IPRU3094,ICICI Prudential Fixed Maturity Plan - Series 82 - 1119 days Plan X - Half Yearly Dividend Option,Active,F ,10.00,INF109KC1CI9, ,MF
541263,,IPRU9294,ICICI Prudential Fixed Maturity Plan - Series 82 - 1119 days Plan X - Direct Cumulative Option,Active,F ,10.00,INF109KC1CK5, ,MF
541264,,IPRU9295,ICICI Prudential Fixed Maturity Plan - Series 82 - 1119 days Plan X - Direct Plan Quarterly Dividend,Active,F ,10.00,INF109KC1CM1, ,MF
541265,,KTKFMP225RG,KOTAK FMP Series 225-1128 Days - Regular Plan - Growth Option,Active,F ,10.00,INF174K017W5, ,MF
541266,,KTKFMP225RD,KOTAK FMP Series 225-1128 Days - Regular Plan - Dividend Payout  Option,Active,F ,10.00,INF174K018W3, ,MF
541267,,KTKFMP225DG,KOTAK FMP Series 225-1128 Days - Direct Plan - Growth Option,Active,F ,10.00,INF174K019W1, ,MF
541268,,KTKFMP225DD,KOTAK FMP Series 225-1128 Days - Direct Plan - Dividend Payout Option,Active,F ,10.00,INF174K010X8, ,MF
541269,,CHEMFABALKA,Chemfab Alkalis Ltd,Active,B ,10.00,INE783X01023,Commodity Chemicals,Equity
541270,,H1183D39DG,HDFC FMP 1183D April 2018 (1) - Series 39 -  Direct Option - Growth Option,Active,F ,10.00,INF179KB10C7, ,MF
541271,,H1183D39DD,HDFC FMP 1183D April 2018 (1) - Series 39 -  Direct Option - Normal Dividend Option,Active,F ,10.00,INF179KB11C5, ,MF
541272,,H1183D39DQ,HDFC FMP 1183D April 2018 (1) - Series 39 -  Direct Option - Quarterly Dividend Option,Active,F ,10.00,INF179KB12C3, ,MF
541273,,H1183D39RG,HDFC FMP 1183D April 2018 (1) - Series 39 -  Regular Option - Growth Option,Active,F ,10.00,INF179KB13C1, ,MF
541274,,H1139D39RD,HDFC FMP 1183D April 2018 (1) - Series 39 -  Regular Option - Normal Dividend  Option,Active,F ,10.00,INF179KB14C9, ,MF
541275,,H1183D39RQ,HDFC FMP 1183D April 2018 (1) - Series 39 -  Regular Option - Quarterly Dividend Option,Active,F ,10.00,INF179KB15C6, ,MF
541276,,HARDWYN,Hardwyn India Ltd,Active,M ,10.00,INE626Z01011,Comm.Trading  & Distribution,Equity
541277,,NXXXVI11X,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVII SR1 DR DVP 21MY21,Active,F ,10.00,INF204KB1WD3, ,MF
541278,,NXXXVI11Z,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVII SR1 DR GWTH 21MY21,Active,F ,10.00,INF204KB1WC5, ,MF
541279,,NXXXVI11D,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVII SR1 RG DVP 21MY21,Active,F ,10.00,INF204KB1WB7, ,MF
541280,,NXXXVI11G,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVII SR1 RG GWTH 21MY21,Active,F ,10.00,INF204KB1WA9, ,MF
541285,,NXXXVI14G,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVIISR4 DR GWTH 05AP22,Active,F ,10.00,INF204KB1WO0, ,MF
541286,,NXXXVI14D,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVIISR4 RG DVP 05AP22,Active,F ,10.00,INF204KB1WN2, ,MF
541287,,NXXXVI14Z,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVIISR4 RG GWTH 05AP22,Active,F ,10.00,INF204KB1WM4, ,MF
541288,,IPRU3097,ICICI Prudential Fixed Maturity Plan Series 82 - 1141 Days - Plan Y- Cumulative,Active,F ,10.00,INF109KC1CP4, ,MF
541289,,IPRU3098,ICICI Prudential Fixed Maturity Plan Series 82 - 1141 Days - Plan Y- Quarterly Dividend,Active,F ,10.00,INF109KC1CR0, ,MF
541290,,IPRU3099,ICICI Prudential Fixed Maturity Plan Series 82 - 1141 Days - Plan Y- Half Yearly Dividend Option,Active,F ,10.00,INF109KC1CQ2, ,MF
541291,,IPRU9299,ICICI Prudential Fixed Maturity Plan Series 82 - 1141 Days - Plan Y- Direct Plan Cumulative Option,Active,F ,10.00,INF109KC1CS8, ,MF
541292,,IPRU9301,ICICI Prudential Fixed Maturity Plan Series 82 - 1141 Days - Plan Y- Direct Plan Half Yearly Divid,Active,F ,10.00,INF109KC1CT6, ,MF
541293,,H1181D40DG,HDFC FMP 1181D April 2018 (1) - Series 40 - Direct Option - Growth Option,Active,F ,10.00,INF179KB16C4, ,MF
541294,,H1181D40DD,HDFC FMP 1181D April 2018 (1) - Series 40 - Direct Option - Normal Dividend Payout  Option,Active,F ,10.00,INF179KB17C2, ,MF
541295,,H1181D40DQ,HDFC FMP 1181D April 2018 (1) - Series 40 - Direct Option - Quarterly Dividend Payout Option,Active,F ,10.00,INF179KB18C0, ,MF
541296,,H1181D40RG,HDFC FMP 1181D April 2018 (1) - Series 40 - Regular Option - Growth Option,Active,F ,10.00,INF179KB19C8, ,MF
541297,,H1181D40RD,HDFC FMP 1181D April 2018 (1) - Series 40 - Regular Option - Normal Dividend Payout Option,Active,F ,10.00,INF179KB10D5, ,MF
541298,,H1181D40RQ,HDFC FMP 1181D April 2018 (1) - Series 40 - Regular Option - Quarterly Dividend Payout Option,Active,F ,10.00,INF179KB11D3, ,MF
541299,,DLCL,Dr Lalchandani Labs Ltd,Active,M ,10.00,INE871Z01013,Healthcare Services,Equity
541300,,INDINFR,IndInfravit Trust,Active,IF,0.00,INE790Z23019, ,Equity
541301,,ORIENTELEC,Orient Electric Ltd,Active,A ,1.00,INE142Z01019,Consumer Electronics,Equity
541302,,DHRUV,Dhruv Consultancy Services Ltd,Active,M ,10.00,INE506Z01015,Construction & Engineering,Equity
541303,,AKSHAR,Akshar Spintex Ltd,Active,M ,10.00,INE256Z01017,Textiles,Equity
541304,,INDOUS,Indo Us Bio-Tech Ltd,Active,M ,10.00,INE250Z01010,Other Agricultural Products,Equity
541305,,NXXXVI13X,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVIISR3 DR DVP 05NV21,Active,F ,10.00,INF204KB1WL6, ,MF
541306,,NXXXVI13Z,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVIISR3 DR GWTH 05NV21,Active,F ,10.00,INF204KB1WK8, ,MF
541307,,NXXXVI13D,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVIISR3 RG DVP 05NV21,Active,F ,10.00,INF204KB1WJ0, ,MF
541308,,NXXXVII3G,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVIISR3 RG GWTH 05NV21,Active,F ,10.00,INF204KB1WI2, ,MF
541309,,IPRU3095,ICICI Prudential Bharat Consumption Fund - Series 2 - Cumulative Option,Active,B ,10.00,INF109KC1CV2, ,Equity
541310,,IPRU3096,ICICI Prudential Bharat Consumption Fund - Series 2 - Dividend Option,Active,B ,10.00,INF109KC1CW0, ,Equity
541311,,IPRU9297,ICICI Prudential Bharat Consumption Fund - Series 2 - Direct Plan Cumulative Option,Active,B ,10.00,INF109KC1CX8, ,Equity
541312,,IPRU9298,ICICI Prudential Bharat Consumption Fund - Series 2 - Direct Plan Dividend Option,Active,B ,10.00,INF109KC1CY6, ,Equity
541313,,ICICI500,ICICI Prudential S&P BSE 500 ETF,Active,B ,10.00,INF109KC1CZ3, ,Equity
541314,,H1434D40DG,HDFC FMP 1434D May 2018 (1) Series 40 Direct Option -Growth Option,Active,F ,10.00,INF179KB18D8, ,MF
541315,,H1434D40DD,HDFC FMP 1434D May 2018 (1) Series 40 Direct option Normal Dividend option,Active,F ,10.00,INF179KB19D6, ,MF
541316,,H1434D40DQ,HDFC FMP 1434D May 2018 (1) Series 40 Direct option- Quarterly Dividend option,Active,F ,10.00,INF179KB10E3, ,MF
541317,,H1434D40RG,HDFC FMP 1434D May 2018 (1) Series 40 Regular option - Growth Option,Active,F ,10.00,INF179KB11E1, ,MF
541318,,H1434D40RD,HDFC FMP 1434D May 2018 (1) Series 40 Regular option- Normal Dividend option,Active,F ,10.00,INF179KB12E9, ,MF
541319,,H1434D40RQ,HDFC FMP 1434D May 2018 (1) Series 40 Regular option- Quarterly Dividend option,Active,F ,10.00,INF179KB13E7, ,MF
541320,,H1146D40DG,HDFC FMP1146D April 2018 (1) Series 40 - Direct Option - Growth Option,Active,F ,10.00,INF179KB12D1, ,MF
541321,,H1146D40DD,HDFC FMP 1146D April 2018 (1) Series 40 - Direct Option - Normal Dividend option,Active,F ,10.00,INF179KB13D9, ,MF
541322,,H1146D40DQ,HDFC FMP1146D April 2018 (1) Series 40 - Direct Option - Quarterly Dividend Option,Active,F ,10.00,INF179KB14D7, ,MF
